user_id,task_id,task_type,task_complexity,estimated_duration,start_hour,time_since_last_break,previous_task_type,interruptions,energy_level,completed
2,T155,deep,2,16,21,83,deep,3,2,1
2,T156,routine,5,86,22,86,deep,2,2,0
2,T157,admin,2,50,11,74,routine,2,3,0
2,T158,deep,5,108,6,151,admin,0,2,0
2,T159,routine,5,44,6,152,deep,0,3,0
2,T160,creative,2,102,21,72,routine,1,3,0
2,T161,routine,2,43,18,133,creative,1,2,0
2,T162,deep,2,19,14,14,routine,2,3,1
2,T163,routine,3,61,10,4,deep,6,4,0
2,T164,admin,1,103,16,98,routine,1,2,1
2,T165,admin,4,82,12,129,admin,4,2,0
2,T166,deep,5,104,17,129,admin,4,4,0
2,T167,admin,4,73,10,58,deep,0,3,0
2,T168,routine,1,77,20,34,admin,3,4,0
2,T169,routine,3,81,21,82,routine,5,3,1
2,T170,creative,1,64,22,173,routine,2,3,0
2,T171,deep,5,87,21,20,creative,3,3,0
2,T172,creative,5,10,13,55,deep,3,4,0
2,T173,deep,4,96,14,122,creative,2,2,0
2,T174,deep,1,108,21,132,deep,5,2,0
2,T175,creative,4,33,19,78,deep,0,4,1
2,T176,routine,3,71,20,104,creative,0,2,0
2,T177,admin,4,22,6,33,routine,1,2,0
2,T178,admin,5,40,11,13,admin,2,3,1
2,T179,admin,5,93,8,15,admin,2,3,0
2,T180,routine,5,48,7,93,admin,4,2,0
2,T181,creative,5,51,7,8,routine,2,3,0
2,T182,admin,3,119,6,17,creative,2,2,0
2,T183,deep,3,41,6,27,admin,3,3,0
2,T184,admin,1,22,18,112,deep,3,4,0
2,T185,admin,2,107,9,66,admin,3,3,0
2,T186,admin,1,61,16,28,admin,2,3,1
2,T187,deep,4,97,11,71,admin,1,4,0
2,T188,admin,1,64,8,61,deep,4,3,1
2,T189,admin,2,26,11,141,admin,4,2,0
2,T190,deep,2,10,11,164,admin,1,2,1
2,T191,routine,3,70,13,25,deep,6,4,0
2,T192,admin,5,77,19,77,routine,3,2,0
2,T193,admin,1,93,6,57,admin,0,3,1
2,T194,creative,2,86,12,78,admin,2,2,1
2,T195,deep,1,78,7,54,creative,3,2,0
2,T196,deep,3,96,7,96,deep,5,2,0
2,T197,routine,2,80,7,157,deep,2,3,1
2,T198,deep,2,60,17,55,routine,4,4,1
2,T199,admin,4,80,18,14,deep,1,4,1
3,T0,creative,5,57,16,116,admin,1,4,0
3,T1,creative,5,66,7,95,creative,1,3,0
3,T2,creative,5,59,21,93,creative,2,5,0
3,T3,admin,5,26,15,100,creative,1,4,1
3,T4,deep,4,91,20,106,admin,0,3,0
3,T5,deep,4,110,19,91,deep,2,3,1
3,T6,creative,4,42,17,176,deep,5,4,0
3,T7,admin,4,25,6,48,creative,0,4,1
3,T8,admin,5,112,11,143,admin,2,4,0
3,T9,deep,1,35,18,62,admin,0,3,1
3,T10,admin,4,39,22,139,deep,5,4,0
3,T11,deep,5,32,22,47,admin,1,5,1
3,T12,deep,4,49,7,99,deep,1,3,0
3,T13,creative,4,31,17,179,deep,3,5,0
3,T14,deep,5,116,10,47,creative,2,5,0
3,T15,deep,5,46,14,14,deep,1,4,0
3,T16,creative,1,20,11,71,deep,3,4,0
3,T17,routine,2,50,15,121,creative,0,5,1
3,T18,deep,1,21,12,3,routine,1,3,0
3,T19,routine,2,78,7,11,deep,2,5,1
3,T20,creative,4,82,7,7,routine,1,4,1
3,T21,routine,4,102,15,13,creative,3,4,1
3,T22,routine,1,10,11,37,routine,0,4,1
3,T23,deep,2,15,22,50,routine,2,3,0
3,T24,creative,1,48,6,17,deep,0,3,1
3,T25,routine,2,36,15,109,creative,4,3,0
3,T26,admin,5,40,12,32,routine,2,4,0
3,T27,deep,2,27,19,87,admin,2,5,0
3,T28,deep,2,67,9,160,deep,2,5,1
3,T29,admin,3,67,21,64,deep,0,4,1
3,T30,routine,2,66,21,4,admin,1,5,1
3,T31,admin,3,67,17,129,routine,0,4,0
3,T32,admin,4,11,10,134,admin,2,4,1
3,T33,routine,5,22,10,73,admin,2,5,0
3,T34,deep,4,41,8,142,routine,2,5,1
3,T35,creative,5,32,21,167,deep,2,5,0
3,T36,routine,5,115,17,139,creative,1,3,0
3,T37,routine,5,63,8,109,routine,1,3,0
3,T38,admin,3,51,11,67,routine,1,3,1
3,T39,routine,3,83,16,120,admin,1,3,0
3,T40,deep,2,21,9,94,routine,5,3,1
3,T41,deep,3,72,7,104,deep,2,4,1
3,T42,admin,4,78,7,0,deep,1,5,1
3,T43,deep,2,48,22,37,admin,1,5,1
3,T44,deep,2,58,13,125,deep,0,5,1
3,T45,routine,3,52,7,176,deep,4,4,0
3,T46,routine,3,95,22,85,routine,3,3,0
3,T47,deep,4,40,20,150,routine,3,3,0
3,T48,creative,2,87,9,99,deep,3,3,0
3,T49,admin,2,78,15,41,creative,1,4,1
3,T50,admin,3,69,13,91,admin,3,3,1
3,T51,creative,4,70,13,165,admin,1,4,0
3,T52,admin,1,71,16,176,creative,2,3,1
3,T53,admin,3,30,21,55,admin,1,4,1
3,T54,routine,5,30,20,56,admin,1,3,0
3,T55,admin,5,108,14,39,routine,1,4,0
3,T56,routine,4,53,18,97,admin,3,3,0
3,T57,creative,1,75,12,117,routine,2,3,0
3,T58,admin,4,28,22,68,creative,3,3,0
3,T59,creative,5,39,17,28,admin,1,4,0
3,T60,admin,1,92,17,16,creative,2,3,1
3,T61,routine,1,24,8,26,admin,2,3,0
3,T62,admin,3,68,12,123,routine,2,4,1
3,T63,creative,5,91,17,71,admin,3,4,0
3,T64,creative,3,82,19,178,creative,2,5,0
3,T65,creative,4,85,7,149,creative,1,3,0
3,T66,routine,1,10,12,94,creative,2,4,0
3,T67,deep,2,75,15,107,routine,3,5,1
3,T68,deep,2,79,11,44,deep,2,4,0
3,T69,creative,2,41,8,2,deep,0,4,1
3,T70,creative,4,102,21,144,creative,2,5,0
3,T71,routine,3,78,15,136,creative,1,4,1
3,T72,deep,3,12,9,100,routine,0,4,0
3,T73,routine,4,98,13,67,deep,1,4,1
3,T74,routine,1,108,22,1,routine,0,4,1
3,T75,deep,3,99,20,106,routine,2,3,0
3,T76,deep,5,50,18,11,deep,2,4,0
3,T77,creative,3,12,10,10,deep,1,4,0
3,T78,admin,3,81,16,70,creative,2,3,0
3,T79,routine,1,21,12,38,admin,3,4,1
3,T80,routine,4,98,20,112,routine,4,5,1
3,T81,admin,5,46,15,78,routine,0,4,0
3,T82,routine,3,107,7,93,admin,3,5,0
3,T83,routine,5,100,18,154,routine,1,5,0
3,T84,admin,5,96,7,52,routine,2,3,1
3,T85,admin,5,60,12,3,admin,5,3,0
3,T86,deep,2,100,9,110,admin,2,5,1
3,T87,creative,1,52,11,83,deep,0,5,1
3,T88,admin,4,73,15,68,creative,4,4,1
3,T89,deep,1,12,15,132,admin,3,4,1
3,T90,admin,3,25,6,143,deep,4,3,0
3,T91,deep,2,67,11,173,admin,3,4,0
3,T92,deep,5,73,13,57,deep,3,4,1
3,T93,creative,4,93,18,117,deep,3,4,0
3,T94,admin,5,106,14,90,creative,1,5,0
3,T95,routine,4,81,10,41,admin,1,5,0
3,T96,admin,1,82,6,86,routine,1,4,1
3,T97,admin,5,67,11,52,admin,3,3,0
3,T98,routine,4,74,6,128,admin,0,3,0
3,T99,deep,3,55,16,44,routine,2,5,0
3,T100,routine,3,90,20,143,deep,3,5,1
3,T101,creative,2,84,7,102,routine,1,5,1
3,T102,deep,4,16,22,25,creative,2,5,1
3,T103,routine,4,45,18,0,deep,1,4,0
3,T104,creative,1,89,6,68,routine,1,5,1
3,T105,creative,5,109,9,67,creative,4,3,0
3,T106,routine,5,63,22,79,creative,1,5,1
3,T107,creative,2,57,19,141,routine,4,5,1
3,T108,deep,5,91,21,131,creative,2,5,0
3,T109,admin,2,41,15,170,deep,2,3,0
3,T110,admin,1,71,19,152,admin,2,3,0
3,T111,admin,1,58,17,74,admin,3,3,0
3,T112,admin,4,67,21,56,admin,1,4,1
3,T113,routine,5,17,17,97,admin,1,5,0
3,T114,admin,1,76,17,28,routine,2,4,1
3,T115,deep,4,34,18,43,admin,1,4,0
3,T116,creative,4,73,17,46,deep,4,5,0
3,T117,admin,5,39,12,117,creative,4,5,0
3,T118,creative,2,85,22,10,admin,2,4,0
3,T119,creative,3,103,16,124,creative,2,3,0
3,T120,routine,1,28,10,74,creative,1,5,0
3,T121,routine,2,36,15,156,routine,2,5,1
3,T122,routine,2,105,17,71,routine,2,4,1
3,T123,deep,5,37,6,106,routine,2,4,1
3,T124,creative,1,35,21,165,deep,3,4,1
3,T125,routine,4,83,22,156,creative,2,4,0
3,T126,deep,3,32,21,103,routine,0,3,0
3,T127,admin,5,64,14,78,deep,4,5,0
3,T128,routine,3,79,21,146,admin,0,5,1
3,T129,routine,5,76,16,120,routine,5,4,0
3,T130,routine,3,31,9,138,routine,2,4,0
3,T131,deep,2,114,16,73,routine,0,5,1
3,T132,deep,2,47,13,25,deep,3,3,1
3,T133,admin,2,18,11,86,deep,0,3,0
3,T134,admin,3,79,17,99,admin,0,3,1
3,T135,routine,2,12,17,45,admin,4,3,0
3,T136,deep,1,48,19,164,routine,3,3,0
3,T137,admin,5,30,10,179,deep,2,4,0
3,T138,creative,2,41,11,168,admin,1,5,0
3,T139,deep,4,57,8,75,creative,2,3,0
3,T140,deep,4,62,10,103,deep,1,4,1
3,T141,routine,2,85,18,108,deep,0,3,0
3,T142,routine,4,18,13,127,routine,4,3,0
3,T143,creative,2,33,22,145,routine,2,5,1
3,T144,admin,5,32,19,78,creative,5,4,0
3,T145,deep,5,91,19,32,admin,2,3,0
3,T146,deep,3,79,8,119,deep,2,4,1
3,T147,deep,3,25,22,79,deep,3,5,1
3,T148,admin,3,109,21,16,deep,1,5,0
3,T149,admin,1,101,11,2,admin,2,3,1
3,T150,admin,5,35,19,45,admin,2,3,0
3,T151,creative,4,67,21,23,admin,5,4,0
3,T152,deep,4,63,15,85,creative,0,3,0
3,T153,deep,3,40,22,99,deep,1,5,1
3,T154,creative,5,88,16,153,deep,2,4,1
3,T155,deep,3,99,16,155,creative,1,3,0
3,T156,admin,2,23,15,136,deep,3,4,0
3,T157,deep,1,30,15,170,admin,4,5,1
3,T158,routine,4,87,13,8,deep,1,3,0
3,T159,creative,3,90,16,94,routine,3,3,0
3,T160,deep,5,90,12,155,creative,1,4,0
3,T161,routine,3,91,10,119,deep,4,3,1
3,T162,routine,1,116,13,123,routine,0,3,0
3,T163,admin,2,44,15,27,routine,2,4,0
3,T164,creative,4,100,9,4,admin,0,4,0
3,T165,deep,2,66,10,6,creative,1,4,1
3,T166,deep,5,111,9,107,deep,3,5,0
3,T167,admin,4,92,21,123,deep,4,4,0
3,T168,creative,3,91,14,47,admin,1,4,1
3,T169,deep,3,113,15,67,creative,4,4,0
3,T170,admin,3,110,14,175,deep,2,3,1
3,T171,admin,1,11,6,100,admin,5,3,1
3,T172,creative,5,26,13,56,admin,0,3,0
3,T173,deep,2,80,20,53,creative,3,4,0
3,T174,deep,3,44,22,45,deep,2,4,1
3,T175,routine,1,42,20,109,deep,2,3,1
3,T176,creative,2,94,10,9,routine,3,5,1
3,T177,admin,1,114,8,138,creative,1,3,1
3,T178,admin,4,48,19,55,admin,1,3,0
3,T179,routine,3,86,11,86,admin,1,4,0
3,T180,routine,1,67,12,139,routine,0,5,1
3,T181,admin,2,113,14,97,routine,2,3,0
3,T182,deep,5,37,20,32,admin,5,3,0
3,T183,creative,5,116,10,140,deep,1,5,1
3,T184,deep,3,71,18,166,creative,2,3,0
3,T185,creative,1,51,17,111,deep,4,5,0
3,T186,admin,4,25,22,18,creative,1,4,0
3,T187,creative,4,99,17,75,admin,1,5,1
3,T188,routine,1,112,20,5,creative,2,4,1
3,T189,creative,5,91,21,135,routine,2,5,1
3,T190,routine,1,85,11,147,creative,1,5,0
3,T191,admin,3,29,19,38,routine,2,3,0
3,T192,admin,4,43,12,121,admin,2,5,1
3,T193,creative,3,47,7,112,admin,3,4,1
3,T194,deep,3,71,22,159,creative,6,4,0
3,T195,routine,3,76,20,5,deep,0,4,1
3,T196,deep,1,21,18,137,routine,2,3,0
3,T197,routine,1,16,15,92,deep,1,4,0
3,T198,creative,4,44,9,140,routine,2,3,0
3,T199,deep,3,40,18,30,creative,2,5,0
4,T0,creative,5,46,22,148,admin,0,3,0
4,T1,routine,5,110,7,40,creative,2,3,1
4,T2,deep,3,38,16,102,routine,4,2,0
4,T3,creative,1,74,11,17,deep,3,1,0
4,T4,admin,1,87,22,109,creative,3,1,0
4,T5,admin,5,13,9,5,admin,3,3,0
4,T6,creative,4,90,19,143,admin,1,1,0
4,T7,routine,3,98,6,65,creative,1,2,0
4,T8,creative,3,22,6,132,routine,2,3,0
4,T9,deep,1,103,8,47,creative,1,1,1
4,T10,routine,1,94,16,120,deep,1,2,1
4,T11,routine,3,32,18,36,routine,0,2,0
4,T12,creative,1,88,13,50,routine,2,3,1
4,T13,routine,4,67,17,165,creative,3,3,0
4,T14,admin,1,67,14,127,routine,2,2,1
4,T15,deep,3,40,11,66,admin,0,3,0
4,T16,routine,4,19,11,46,deep,2,2,0
4,T17,routine,2,113,7,42,routine,1,2,1
4,T18,creative,2,10,7,147,routine,2,2,0
4,T19,creative,1,33,19,35,creative,1,3,1
4,T20,routine,5,33,7,79,creative,3,1,0
4,T21,admin,2,37,16,130,routine,0,3,1
4,T22,routine,2,103,15,159,admin,3,1,0
4,T23,deep,4,100,14,21,routine,4,1,0
4,T24,creative,2,85,15,42,deep,0,2,0
4,T25,admin,5,25,6,114,creative,0,3,0
4,T26,creative,1,73,13,124,admin,3,1,0
4,T27,routine,4,46,9,76,creative,1,3,0
4,T28,routine,1,67,14,27,routine,5,3,0
4,T29,creative,2,31,14,70,routine,2,2,0
4,T30,deep,1,69,22,50,creative,1,2,1
4,T31,creative,2,23,9,163,deep,2,1,0
4,T32,admin,4,89,13,169,creative,0,3,1
4,T33,admin,2,10,12,20,admin,2,2,1
4,T34,admin,4,119,21,32,admin,3,1,0
4,T35,deep,1,37,21,108,admin,0,1,0
4,T36,admin,3,37,15,98,deep,6,2,0
4,T37,creative,3,29,21,129,admin,0,2,1
4,T38,deep,1,95,17,33,creative,4,2,0
4,T39,creative,5,81,21,49,deep,0,1,0
4,T40,admin,5,28,20,165,creative,1,1,0
4,T41,admin,2,107,14,109,admin,1,1,0
4,T42,admin,4,99,20,111,admin,3,1,0
4,T43,admin,1,113,16,127,admin,1,1,1
4,T44,admin,2,50,9,22,admin,2,1,1
4,T45,deep,1,86,7,58,admin,1,2,1
4,T46,routine,5,114,6,73,deep,3,2,0
4,T47,creative,3,75,16,168,routine,5,2,0
4,T48,admin,1,72,13,135,creative,2,1,0
4,T49,admin,3,18,17,164,admin,0,3,1
4,T50,admin,3,61,13,3,admin,4,1,0
4,T51,routine,4,20,18,124,admin,3,2,0
4,T52,deep,4,67,22,76,routine,0,1,0
4,T53,admin,5,67,14,141,deep,1,1,0
4,T54,admin,5,71,20,111,admin,3,1,0
4,T55,routine,3,58,16,48,admin,3,3,0
4,T56,deep,1,54,20,14,routine,1,2,1
4,T57,creative,4,84,7,149,deep,4,3,0
4,T58,routine,5,70,20,149,creative,1,2,0
4,T59,admin,3,19,22,110,routine,2,1,0
4,T60,creative,5,24,8,110,admin,0,2,0
4,T61,deep,1,50,12,153,creative,1,1,0
4,T62,creative,4,36,22,37,deep,4,3,0
4,T63,admin,4,42,9,127,creative,2,1,0
4,T64,routine,2,103,17,62,admin,3,2,1
4,T65,deep,1,108,22,13,routine,1,1,0
4,T66,deep,3,32,14,117,deep,3,2,1
4,T67,routine,2,56,17,13,deep,2,2,0
4,T68,admin,3,96,22,71,routine,2,2,0
4,T69,routine,1,99,22,102,admin,2,2,0
4,T70,routine,5,97,16,14,routine,0,3,0
4,T71,routine,4,74,22,94,routine,3,2,0
4,T72,admin,4,62,19,171,routine,2,3,0
4,T73,admin,2,48,10,118,admin,0,3,1
4,T74,routine,5,65,17,67,admin,1,1,0
4,T75,deep,5,70,13,43,routine,2,1,0
4,T76,creative,1,71,16,70,deep,4,3,1
4,T77,creative,1,22,8,34,creative,0,3,1
4,T78,routine,1,44,20,119,creative,2,3,0
4,T79,deep,5,107,20,77,routine,2,1,0
4,T80,admin,2,91,14,122,deep,1,2,0
4,T81,routine,5,22,16,75,admin,2,2,1
4,T82,admin,2,117,9,156,routine,1,1,0
4,T83,routine,2,34,8,110,admin,1,2,0
4,T84,deep,3,98,6,102,routine,2,3,1
4,T85,admin,3,65,20,102,deep,1,1,0
4,T86,creative,3,40,12,22,admin,2,3,0
4,T87,creative,1,80,20,78,creative,1,1,1
4,T88,routine,5,82,15,3,creative,2,1,0
4,T89,routine,2,82,8,117,routine,5,2,0
4,T90,creative,3,48,20,25,routine,1,1,0
4,T91,admin,3,83,22,163,creative,6,2,0
4,T92,admin,5,56,19,127,admin,1,2,0
4,T93,admin,2,90,18,0,admin,2,1,0
4,T94,creative,5,50,22,47,admin,4,1,0
4,T95,creative,2,115,8,48,creative,4,2,0
4,T96,creative,1,85,8,42,creative,2,2,0
4,T97,creative,3,29,11,23,creative,1,2,0
4,T98,routine,1,95,17,144,creative,2,3,0
4,T99,admin,5,67,17,45,routine,2,3,0
4,T100,admin,5,83,21,134,admin,3,2,0
4,T101,deep,1,118,16,157,admin,0,2,0
4,T102,deep,3,36,10,45,deep,0,1,0
4,T103,routine,3,90,18,153,deep,2,1,0
4,T104,deep,5,75,22,167,routine,2,1,0
4,T105,deep,2,115,17,71,deep,0,2,0
4,T106,creative,3,39,18,18,deep,5,2,0
4,T107,creative,3,42,12,127,creative,0,2,0
4,T108,admin,4,62,16,18,creative,0,2,0
4,T109,creative,1,59,22,94,admin,1,2,0
4,T110,routine,3,45,8,57,creative,1,3,0
4,T111,deep,5,85,6,20,routine,3,1,0
4,T112,admin,5,77,9,78,deep,0,3,0
4,T113,admin,2,10,8,63,admin,1,1,1
4,T114,creative,3,38,6,99,admin,0,2,0
4,T115,creative,2,100,6,149,creative,3,1,0
4,T116,creative,2,50,8,37,creative,4,1,0
4,T117,admin,1,31,19,112,creative,2,1,1
4,T118,routine,3,111,12,160,admin,1,3,1
4,T119,creative,1,86,15,73,routine,1,3,1
4,T120,admin,1,37,18,140,creative,4,3,0
4,T121,creative,4,27,12,96,admin,2,2,1
4,T122,creative,5,47,7,121,creative,2,2,0
4,T123,routine,4,25,18,126,creative,2,2,0
4,T124,admin,1,12,14,105,routine,3,1,0
4,T125,creative,5,11,12,111,admin,0,3,0
4,T126,admin,3,42,12,127,creative,2,1,0
4,T127,deep,4,115,14,69,admin,1,2,0
4,T128,deep,3,91,9,7,deep,2,3,0
4,T129,admin,2,105,19,98,deep,2,1,0
4,T130,routine,1,47,7,18,admin,3,2,0
4,T131,routine,5,52,21,58,routine,3,1,0
4,T132,routine,1,54,13,145,routine,4,2,1
4,T133,creative,3,63,13,130,routine,2,3,0
4,T134,creative,1,27,12,15,creative,4,1,1
4,T135,admin,3,25,21,75,creative,5,3,0
4,T136,admin,2,65,17,136,admin,4,2,1
4,T137,creative,3,32,12,93,admin,0,1,0
4,T138,admin,2,98,18,15,creative,0,3,1
4,T139,creative,1,96,9,48,admin,2,1,1
4,T140,deep,5,17,6,11,creative,4,3,0
4,T141,creative,1,15,21,65,deep,3,3,1
4,T142,deep,2,45,15,158,creative,2,3,0
4,T143,routine,3,24,13,92,deep,2,2,0
4,T144,creative,2,101,8,35,routine,1,3,0
4,T145,admin,4,106,18,160,creative,0,2,0
4,T146,admin,4,112,20,53,admin,3,2,0
4,T147,admin,2,104,10,22,admin,2,1,0
4,T148,routine,3,10,13,159,admin,2,3,0
4,T149,deep,3,116,13,85,routine,1,2,0
4,T150,deep,5,94,13,13,deep,1,2,0
4,T151,deep,2,50,7,24,deep,0,1,0
4,T152,creative,4,85,14,163,deep,0,2,0
4,T153,creative,1,70,11,81,creative,1,1,0
4,T154,routine,5,66,12,16,creative,4,2,0
4,T155,creative,5,57,10,162,routine,0,3,0
4,T156,admin,3,54,18,137,creative,1,1,0
4,T157,deep,3,55,18,20,admin,2,2,0
4,T158,routine,1,108,11,56,deep,1,3,1
4,T159,creative,2,86,20,75,routine,2,2,0
4,T160,deep,2,112,22,114,creative,0,1,0
4,T161,deep,5,68,7,96,deep,1,3,0
4,T162,creative,2,48,12,105,deep,3,1,0
4,T163,routine,4,104,9,165,creative,2,2,0
4,T164,creative,1,71,8,12,routine,0,2,1
4,T165,creative,3,63,21,145,creative,0,1,0
4,T166,creative,4,49,16,164,creative,2,1,0
4,T167,deep,2,104,21,124,creative,2,2,0
4,T168,routine,1,16,13,63,deep,0,1,0
4,T169,creative,2,88,19,113,routine,1,1,0
4,T170,admin,2,20,22,91,creative,3,2,0
4,T171,routine,1,114,8,115,admin,4,1,0
4,T172,admin,1,60,18,126,routine,0,3,1
4,T173,routine,1,96,20,37,admin,3,1,0
4,T174,deep,5,116,11,70,routine,1,3,1
4,T175,routine,3,10,20,167,deep,2,1,1
4,T176,deep,1,64,18,28,routine,2,2,1
4,T177,creative,1,26,22,172,deep,3,3,0
4,T178,deep,3,111,21,94,creative,1,2,0
4,T179,routine,5,33,12,67,deep,1,3,0
4,T180,admin,5,35,10,114,routine,1,2,0
4,T181,creative,1,82,14,105,admin,2,3,1
4,T182,routine,4,73,15,12,creative,5,3,0
4,T183,creative,2,107,8,79,routine,1,2,0
4,T184,admin,2,115,16,16,creative,4,3,0
4,T185,creative,4,22,9,162,admin,2,2,0
4,T186,admin,4,30,15,22,creative,3,2,0
4,T187,routine,5,81,12,69,admin,0,2,0
4,T188,creative,5,98,19,130,routine,2,3,1
4,T189,routine,2,35,20,32,creative,0,3,1
4,T190,creative,4,92,17,62,routine,2,1,0
4,T191,routine,4,61,9,125,creative,2,2,0
4,T192,creative,1,93,7,74,routine,4,2,0
4,T193,admin,2,102,22,8,creative,4,2,0
4,T194,routine,5,89,11,153,admin,2,1,0
4,T195,deep,1,61,16,75,routine,1,3,0
4,T196,creative,2,109,7,89,deep,2,3,0
4,T197,admin,4,28,7,166,creative,3,3,0
4,T198,deep,1,77,18,122,admin,4,1,0
4,T199,routine,5,68,9,8,deep,3,1,0
5,T0,creative,5,79,20,88,admin,2,4,1
5,T1,routine,3,61,8,73,creative,1,3,1
5,T2,creative,3,107,22,40,routine,1,3,0
5,T3,deep,3,102,6,67,creative,1,4,0
5,T4,routine,1,15,6,7,deep,1,2,1
5,T5,routine,1,116,15,55,routine,2,2,0
5,T6,admin,4,79,22,49,routine,1,2,0
5,T7,routine,5,38,21,10,admin,1,2,0
5,T8,creative,2,110,19,0,routine,0,3,0
5,T9,routine,4,16,21,164,creative,3,4,0
5,T10,routine,5,51,7,6,routine,1,3,0
5,T11,admin,3,88,11,179,routine,1,2,0
5,T12,routine,5,68,10,131,admin,0,4,0
5,T13,admin,2,22,20,130,routine,1,4,1
5,T14,deep,4,37,9,160,admin,1,2,1
5,T15,creative,5,65,17,175,deep,0,4,0
5,T16,deep,4,29,10,47,creative,1,3,0
5,T17,deep,5,83,14,99,deep,3,2,0
5,T18,routine,1,16,21,18,deep,3,3,1
5,T19,routine,5,83,9,91,routine,0,2,0
5,T20,routine,2,108,13,53,routine,0,2,0
5,T21,admin,1,71,20,4,routine,0,3,1
5,T22,deep,3,76,15,122,admin,1,3,1
5,T23,routine,3,64,17,62,deep,1,3,0
5,T24,creative,5,103,21,151,routine,5,2,0
5,T25,creative,4,81,16,16,creative,4,4,0
5,T26,creative,4,81,12,161,creative,2,2,0
5,T27,creative,4,79,16,40,creative,1,2,1
5,T28,routine,1,25,21,133,creative,5,4,0
5,T29,routine,1,88,8,157,routine,1,4,1
5,T30,deep,2,86,18,114,routine,0,2,0
5,T31,routine,4,101,18,24,deep,5,4,0
5,T32,routine,3,102,21,68,routine,4,3,0
5,T33,creative,2,96,17,37,routine,4,3,0
5,T34,routine,3,89,14,130,creative,2,3,0
5,T35,deep,2,109,13,50,routine,1,2,0
5,T36,admin,3,62,13,152,deep,3,4,0
5,T37,deep,3,54,14,91,admin,1,3,0
5,T38,admin,1,89,12,87,deep,5,2,0
5,T39,creative,5,104,13,13,admin,2,4,0
5,T40,deep,1,53,21,11,creative,0,4,1
5,T41,admin,1,112,20,28,deep,0,2,0
5,T42,routine,4,22,17,100,admin,0,2,0
5,T43,admin,4,45,13,167,routine,3,2,0
5,T44,creative,1,12,17,50,admin,1,3,0
5,T45,deep,3,15,22,116,creative,4,4,0
5,T46,creative,4,57,8,147,deep,1,3,0
5,T47,creative,2,115,21,7,creative,5,2,0
5,T48,creative,1,51,20,91,creative,1,3,0
5,T49,routine,4,78,11,29,creative,4,4,0
5,T50,routine,5,118,16,125,routine,0,4,0
5,T51,routine,2,72,9,26,routine,2,2,1
5,T52,routine,4,116,16,134,routine,0,2,0
5,T53,deep,1,101,21,40,routine,1,3,1
5,T54,admin,5,79,16,81,deep,2,3,0
5,T55,creative,4,104,22,144,admin,4,4,0
5,T56,admin,4,97,18,44,creative,2,3,0
5,T57,deep,2,62,15,71,admin,2,2,0
5,T58,admin,4,114,20,86,deep,2,3,0
5,T59,admin,4,35,20,173,admin,2,2,1
5,T60,admin,4,69,7,95,admin,2,4,0
5,T61,admin,5,42,11,127,admin,6,2,0
5,T62,routine,5,82,22,97,admin,3,2,0
5,T63,deep,2,117,17,77,routine,0,2,0
5,T64,routine,4,99,21,9,deep,3,4,0
5,T65,admin,3,47,20,86,routine,3,4,0
5,T66,deep,2,28,22,155,admin,5,3,0
5,T67,routine,5,48,7,96,deep,2,4,0
5,T68,admin,1,99,8,75,routine,4,3,1
5,T69,creative,3,73,20,85,admin,0,2,1
5,T70,routine,2,57,8,105,creative,1,2,0
5,T71,routine,1,45,22,87,routine,2,4,1
5,T72,routine,2,69,16,12,routine,1,2,1
5,T73,routine,2,52,13,12,routine,3,3,1
5,T74,routine,1,61,9,68,routine,0,4,1
5,T75,routine,5,73,22,77,routine,2,3,0
5,T76,creative,5,39,16,149,routine,0,2,0
5,T77,admin,1,26,20,58,creative,3,3,0
5,T78,admin,4,72,15,51,admin,1,2,0
5,T79,routine,5,115,8,52,admin,0,3,1
5,T80,creative,2,105,21,119,routine,1,2,0
5,T81,creative,3,53,13,5,creative,4,2,0
5,T82,admin,4,89,18,79,creative,0,3,0
5,T83,creative,1,53,20,163,admin,2,3,0
5,T84,routine,2,89,16,31,creative,1,2,0
5,T85,deep,4,65,11,61,routine,3,3,0
5,T86,creative,4,22,7,99,deep,2,3,0
5,T87,admin,2,41,15,36,creative,2,3,0
5,T88,deep,5,28,19,93,admin,4,3,0
5,T89,routine,3,37,8,76,deep,1,4,1
5,T90,deep,3,68,20,46,routine,1,2,1
5,T91,creative,1,106,20,15,deep,1,3,0
5,T92,deep,4,65,9,161,creative,2,2,0
5,T93,routine,1,96,17,129,deep,5,2,0
5,T94,admin,2,64,13,13,routine,1,3,0
5,T95,creative,5,105,17,12,admin,2,2,0
5,T96,creative,3,96,19,133,creative,2,2,0
5,T97,admin,2,61,13,7,creative,2,4,0
5,T98,creative,3,55,13,172,admin,4,3,0
5,T99,routine,2,16,11,36,creative,1,3,1
5,T100,admin,2,96,20,122,routine,1,2,1
5,T101,creative,5,18,21,165,admin,3,3,0
5,T102,routine,1,114,17,99,creative,3,2,0
5,T103,routine,2,20,17,123,routine,4,2,0
5,T104,creative,4,96,21,62,routine,1,2,0
5,T105,routine,2,105,10,78,creative,3,2,0
5,T106,creative,3,78,6,101,routine,4,3,0
5,T107,creative,3,32,15,50,creative,1,4,1
5,T108,creative,2,77,11,61,creative,3,3,0
5,T109,creative,4,115,18,49,creative,0,2,0
5,T110,routine,2,74,13,148,creative,2,4,0
5,T111,creative,4,109,7,7,routine,2,3,1
